"","sma1","sar1"
"1",0.546334213434702,-2.20782737502987
"2",-0.749630944315339,0.0209640107771626
"3",-0.572578519100066,2.65605852924124
"4",2.68959963396305,1.84906970046386
"5",2.01952111162588,2.31054700608954
"6",1.21655973066672,-2.20682442489987
"7",0.315277773504071,-3.38476284892162
"8",0.381967800150171,-2.90097900905142
"9",1.30342276530783,1.82387253164953
"10",-0.248847396708527,-0.204444848665363
"11",-1.55506123883375,0.856397747107341
"12",0.254498393006378,0.437081977933381
"13",-0.398412613983994,-2.96939986162533
"14",-0.557413405779581,-0.294073020509615
"15",-0.639133773359328,1.42997972246969
"16",2.37657959709875,1.20061285152563
"17",3.02353671586376,2.69326166631242
"18",1.88810594666686,-0.00912652575622608
"19",-0.0675848276073942,-3.97184591805163
"20",1.44404364564177,-1.75454430616409
"21",1.41742948317771,0.48913781892195
"22",0.500316842708393,-1.76310313417407
"23",-1.03682257307599,-0.322182698570742
"24",0.658885744811793,1.65961575554334
"25",-1.5426500709749,-3.17058009308382
"26",1.42683256251545,0.500190130387529
"27",0.125241300157804,1.3905880851077
"28",1.09074941214138,2.33555707904891
"29",1.294506843832,3.99699754912182
"30",0.299220433818478,-0.475485110728568
"31",0.747242403098325,-4.40876427704198
"32",0.626819541119148,-2.43727475424557
"33",-0.333920929294809,0.263519751526869
"34",0.83842585755356,-1.22231482754871
"35",0.371481973985989,-0.432752265758907
"36",-0.331591424362499,0.975987472242968
"37",-1.37089181937594,-2.52283154375392
"38",1.01760282603357,-0.395339983576753
"39",1.66821871976059,1.17207501346644
"40",1.46164594072969,1.4932812145191
"41",0.15056718152355,3.91030296313058
"42",1.1473630459365,-1.12997018009774
"43",0.975011688677218,-5.49215646157718
"44",-0.70498490349759,-1.9583726745358
"45",-2.03555005266249,-0.0807398274675621
"46",1.57470951973911,-0.0102448914283497
"47",1.77134427505532,-0.946824970510646
"48",0.329794492752251,1.81569871949537
"49",-0.217009020380582,-2.48828885286273
"50",-0.104564071711598,-0.150436550435026
"51",0.734909399615771,1.22043787164586
"52",0.0681736708709861,1.09579023100351
"53",1.06793226612768,3.9766301051861
"54",-0.652530858046192,-0.424476327916945
"55",2.52450274061489,-5.67384330052118
"56",-1.2885133376827,-2.02469700429894
"57",-0.989712005929096,0.856266479166209
"58",0.0743867913929842,0.94185240899203
"59",0.313070717564189,0.31720755216012
"60",0.812430356912978,0.962579618287681
"61",-0.372121252971421,-2.66917414542226
"62",-0.3748398618932,-0.134479946047769
"63",-0.490599963048538,1.89733963259807
"64",-0.787547943439813,0.777723431154604
"65",0.975653389513996,3.78377422669856
"66",-0.31423655733309,-1.4973638774547
"67",3.19392385813577,-4.65956612054566
"68",-2.23833808572667,-1.6981555418249
"69",0.343188852266088,1.64099562688392
"70",-1.40353467294488,0.782169045933473
"71",-1.32325602710892,1.28889887995631
"72",0.431422282467453,1.98518026351317
"73",-1.01994611947607,-0.924637709697859
"74",-0.627798422976475,0.904739780470981
"75",-0.408969005683988,2.06405770923763
"76",-0.610847797400514,0.831511931874744
"77",-1.35132721033893,1.66206732873344
"78",-0.265131790657791,-3.15284629839798
"79",0.43230349781093,-4.11217050840579
"80",-1.06478410516037,-0.457555277409856
"81",0.554820075574973,4.11934169931212
"82",-1.45243031365166,1.43684697834018
"83",0.319980103384351,0.820414844703889
"84",0.235848019365591,1.46052354952925
"85",-2.97915479184188,-1.20640326673835
"86",2.60233284262521,2.01023596308443
"87",0.457207390812769,1.30303426450636
"88",-0.0628708778510361,0.369945105077416
"89",-2.19691774707798,0.54572782028634
"90",0.818887788111886,-2.5433818417639
"91",-0.936431465829951,-4.26204314707734
"92",-1.01393260031907,0.530136699852824
"93",2.4805579655355,2.4711944452935
"94",-1.54051158064193,2.25471224489387
"95",-0.44858290771733,-1.11527222751341
"96",-0.492550186045376,1.71456442596543
"97",-2.15856459008122,-0.664985960429539
"98",0.0182023412127323,2.46433821762896
"99",1.23085090770654,0.484359848341032
"100",1.51519031140606,1.12955802061476
"101",-1.07408580834982,1.06197037329882
"102",0.341887694504802,-0.0529265838785329
"103",-0.327119420902351,-5.1131259495447
"104",-0.954633936944135,0.614038767877262
"105",2.27403673600921,1.74897065079255
"106",-1.2666739105827,2.96910774189611
"107",-4.24694263309326,-1.99525827904069
"108",0.309013128826912,0.406080811474044
"109",0.454375661942474,0.731851460298951
"110",-1.20884338677277,2.27611935188967
"111",-1.65465400446958,-0.604869656963664
"112",-0.0976012763193008,0.530609614409823
"113",0.357311814209157,1.23373614435088
"114",-0.938573900375425,0.188867897297828
"115",0.478814195203465,-3.27743465706574
"116",-1.22728506167467,1.41798076929956
"117",2.39474982502835,3.00721429204325
"118",-1.87998828753489,2.05622388671078
"119",-2.91741133695376,-1.56666640652033
"120",0.668006295145704,-0.542178226716689
"121",0.0729035685657424,1.52184660303024
"122",2.82810136185122,2.80496367748793
"123",-3.12019725647145,-0.182370830074728
"124",-1.14559567317328,1.80029713388921
"125",-1.00264166724572,0.763088000389791
"126",-0.637207214431633,0.909765599608993
"127",2.13304870551906,-2.48891144053807
"128",-1.649678867397,1.12182629584736
"129",3.17571974471715,2.56452987122678
"130",-0.788369082023598,2.63266955378595
"131",0.482043328857395,-0.963700592624826
"132",1.89644806605603,1.49470466912502
"133",-0.123514212247541,0.679034944277336
"134",2.08771053347247,-0.232781714228758
"135",-0.877517293640515,0.696220960991754
"136",-0.52397238030138,1.28884312143495
"137",-2.03806119479906,0.212386039931547
"138",0.300282940532582,-0.343076850470593
"139",1.87659517311907,-2.17308936790642
"140",-2.17502324786666,0.910168955904694
"141",-0.889277858681929,0.71850693193915
"142",0.39130993938531,3.50912695839463
"143",2.7610999578996,-3.57515009544586
"144",3.01594325673026,0.743453118981807
"145",-0.241255980499401,0.829100175543151
"146",0.772198159516545,-0.289591706221867
"147",0.333257694692505,1.97767221745149
"148",-1.21358945572444,1.10450900011014
"149",-1.29895724589934,-0.745217360386974
"150",1.98875449903817,0.704270647570668
"151",-1.63196198061404,-3.06109216442694
"152",-1.76999429515641,1.88504823382626
"153",-2.55920712081565,-0.78964189716017
"154",-0.0763008397077918,3.29842315419097
"155",2.47040639025647,-1.68776263593266
"156",-0.0876570759040831,1.39130736943267
"157",0.120006410544195,1.36477317763836
"158",0.30788868159022,0.660865556349906
"159",-0.415405233791928,1.43533367384456
"160",-2.20018111220312,0.00894896471614448
"161",-1.79900873800054,-1.19256782361782
"162",-0.143738638463949,2.62460600494021
"163",-1.34696314742381,-3.54582416910722
"164",0.568690752679866,0.884579340589067
"165",-0.330406684723697,-0.265107453831711
"166",-0.827194701343113,2.13094242077617
"167",0.654185604307075,-1.08657005843323
"168",-1.47457055133743,1.02977473441446
"169",0.329897177674545,0.917134476026225
"170",-0.0798993982947507,-0.0220890043604434
"171",-1.59666383087341,1.43205366845784
"172",-1.72686748542923,0.956872229048232
"173",-2.70652021141811,-1.02163654070137
"174",-1.56759083507247,2.31049118869334
"175",0.694141228650645,-2.98329329992179
"176",0.372571739629379,1.70904577009024
"177",1.25645974108135,1.28398198974213
"178",-0.666866654321257,2.21891418501733
"179",1.07427418466197,0.185240139497352
"180",-1.61730451761951,2.62066352460883
"181",0.312701130732846,0.402644850084738
"182",0.263820897712807,0.5240612316237
"183",0.618883053948842,1.36383075637677
"184",0.947820840027723,-1.29804257353361
"185",-1.89847272622414,-0.664344599580646
"186",-0.79351200535066,5.52839048654149
"187",0.683587601655304,-3.034000900481
"188",0.2091558933969,-1.09998085585301
"189",1.69964014503939,0.458079393465457
"190",0.0690992745587221,1.16066937393712
"191",1.40183814477829,0.606277329113742
"192",-1.68183355318675,2.53305576138052
"193",0.91875863412685,-0.387270340655664
"194",-1.07901669363093,-0.0215551574601966
"195",1.11106384084606,2.00512750382344
"196",-0.636770167513555,-1.35375540150606
"197",-1.32634338742809,-0.466043260497779
"198",-1.12355696334559,4.2265560058199
"199",0.468740359186693,-2.12274412189144
"200",1.05004267154983,-2.2443346759413
